Line,Product Family,Base Polymer,Base Type,Additional Treatment,Width Material Attri,Thickness Material A,Quantity Good,Run Time Hours,Net Quantity Produced,Product Group,Color Group,Sales Quantity in KG,Net Sales Quantity in KG,Gross Sales,Freight Revenue Subtotal,Total Gross Sales Revenue,Sales Discounts,Term (Cash) Discounts,Claims (Returns),Bonus (Rebates),Net Sales I,Sales Price net per KG,Commissions Expense primary,Commissions Expense secondary,Direct Sales Costs,Net Sales II,Material Costs,Subcontracting,Added Value,Packing Material (pallets only),Packaging Overhead Variable,Energy & Supplies Variable,Contribution Margin I - C,Personnel Direct,Personnel Indirect,Maintenance Fix,Other Fixed Overhead,Corporate Allocated Costs Prod,Contribution Margin II - C,Research & Development,Selling exp. (Condition),"General, & Administrative (Condition)",EBITDA before Allocations,Adjusted EBITDA,Total Depreciation,EBIT,Product,Weight Adjusted EBITDA,Rate,Yield,EBITDA per Hr,EBITDA Rank,EBITDA per Hr Rank
K10,Cards Core,PVC,230/18,ZZZ,604,160,170.0,1.5055555555555555,1280.0,Cards Core,OP,110.0,110.0,874.5,0.0,874.5,0.0,0.0,0.0,0.0,874.5,7.95,0.0,0.0,-28.17,846.33,244.61,0.0,629.89,3.27,2.42,62.77,533.26,127.37,166.31,53.23,72.13,19.64,94.58,4.07,19.2,6.92,64.39,64.39,32.45,31.94,PVC-230/18-ZZZ-OP,99.5118181818182,850.1845018450183,0.1328125,42.768265682656825,395,395
K18,Cards Core,PVC,230/18,ZZZ,310,120,4168.0,4.910277777777777,5690.0,Cards Core,WH,2017.6,2017.6,7566.0,0.0,7566.0,0.0,0.0,0.0,-141.23,7424.77,3.680000991276765,0.0,0.0,-67.21,7357.56,3633.79,0.0,3790.98,214.69,11.54,284.87,3212.67,774.76,953.84,235.6,339.75,132.89,775.83,74.65,352.23,126.89,222.06,222.06,160.98,61.08,PVC-230/18-ZZZ-WH,458.736161776368,1158.7939129942865,0.7325131810193322,45.22351077671553,396,396
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,199,150,1440.0,1.7408333333333337,2140.0,2D Drawer Wrapping Uni,WH,6264.2,6264.2,15207.38,0.0,15207.38,0.0,-304.17,0.0,0.0,14903.21,2.379108266019604,0.0,0.0,-806.4,14096.81,7780.88,0.0,7122.33,92.15,2.65,555.05,5666.08,1442.86,1102.46,528.53,643.62,218.06,1730.55,331.87,921.9,393.97,82.81,82.81,428.74,-345.93,PVC-225/05-ZZZ-WH,19.036173813096646,1229.2963140258494,0.6728971962616822,47.569171852561034,397,397
K40,Shrink Sleeve,PVC,146/01,T05,343,75,5991.0,6.353888888888888,7401.4,Capsule (TDO),GC,11575.9,11575.9,33268.16,0.0,33268.16,0.0,-791.79,0.0,-926.08,31550.29,2.7255150787411777,0.0,0.0,-1026.18,30524.11,15657.98,0.0,15892.31,255.0,42.7,1672.0,12896.43,2671.94,4305.58,855.04,1685.41,250.0,3128.46,577.63,1510.07,728.01,312.75,312.75,1215.29,-902.54,PVC-146/01-T05-GC,161.8608704290811,1164.8614147066535,0.8094414570216446,49.221823904870156,398,398
E26,Shrink Sleeve,PET,G25F21,T42,595,40,5073.549,9.767777777777779,5741.549,Shrink Sleeve,MC,5033.5,5033.5,25381.2,0.0,25381.2,0.0,0.0,0.0,0.0,25381.2,5.042455547829542,0.0,0.0,-2090.56,23290.64,14639.25,0.0,10741.95,659.99,11.7,1233.67,6746.03,1797.9,1653.59,416.38,736.44,422.43,1719.29,251.18,656.62,316.55,494.94,494.94,1430.35,-935.41,PETG-G25F21-T42-MC,498.87798590642683,587.805039244682,0.8836550902900941,50.670685928790796,399,399
K10,Cards Core,PVC,230/18,ZZZ,605,150,17032.0,142.73972222222224,22551.3,Cards Core,WH,15025.0,15025.0,54440.5,0.0,54440.5,0.0,0.0,-316.0,0.0,54124.5,3.602296173044925,0.0,0.0,-3305.68,50818.82,25160.95,0.0,28963.55,445.96,66.11,1653.36,23492.44,4222.1,4321.12,1270.22,1850.94,414.76,11413.3,555.93,2623.08,944.93,7289.36,7289.36,684.25,6605.11,PVC-230/18-ZZZ-WH,8263.053545424293,157.988958146432,0.755255794566167,51.067494643513925,400,400
K10,Cards Core,PVC,230/18,ZZZ,468,170,7652.977,11.492222222222221,8542.976999999999,Cards Core,OP,7055.0,7055.0,34229.72,0.0,34229.72,0.0,0.0,0.0,0.0,34229.72,4.851838412473423,0.0,0.0,-1017.48,33212.24,23527.99,0.0,10701.73,149.17,28.49,766.61,8739.98,2093.36,2290.94,644.48,983.9,183.45,2543.85,261.04,1231.66,443.69,607.46,607.46,371.94,235.52,PVC-230/18-ZZZ-OP,658.947896303331,743.3703277579039,0.8958208596371032,52.8583583099681,401,401
K10,Cards Core,PVC,146/19,ZZZ,310,320,2353.0,27.90083333333333,4732.0,Cards Core,BK,1893.0,1893.0,7363.77,0.0,7363.77,0.0,0.0,0.0,-132.51,7231.26,3.82,0.0,0.0,-67.53,7163.73,3565.67,0.0,3665.59,181.83,6.36,152.74,3257.13,358.55,399.11,113.68,167.22,38.79,2179.78,70.04,330.48,119.05,1660.21,1660.21,59.12,1601.09,PVC-146/19-ZZZ-BK,2063.641907025885,169.60066903616982,0.4972527472527473,59.503957468414924,402,402
K10,Cards Core,PVC,230/58,ZZZ,586,320,11834.0,10.005555555555556,12114.0,Cards Core,WH,4965.0,4965.0,11667.75,0.0,11667.75,0.0,0.0,0.0,0.0,11667.75,2.35,0.0,0.0,0.0,11667.75,5211.56,0.0,6456.19,103.84,20.27,483.7,5848.38,1365.88,1334.03,434.97,605.22,140.41,1967.87,183.71,866.79,312.25,605.12,605.12,302.12,303.0,PVC-230/58-ZZZ-WH,1442.2940745216515,1210.727373681288,0.9768862473171536,60.47840088839533,403,403
K06,Shrink Sleeve,PVC,148/05,T30,250,40,4529.996,3.5422222222222213,4889.996,Shrink Sleeve,GC,3353.0,3353.0,10226.65,0.0,10226.65,0.0,0.0,0.0,0.0,10226.65,3.05,0.0,0.0,-148.05,10078.6,5514.69,0.0,4711.96,142.94,10.62,553.09,3857.26,632.74,1332.26,268.15,507.8,80.54,1035.77,167.31,437.4,210.87,220.19,220.19,334.69,-114.5,PVC-148/05-T30-GC,297.48279726811813,1380.4882057716434,0.9263803078775524,62.16154328732748,404,404
K40,Shrink Sleeve,PVC,146/19,T05,450,70,1752.0,1.8822222222222225,1752.0,Capsule (TDO),WH,1293.2,1293.2,3944.26,0.0,3944.26,0.0,0.0,0.0,0.0,3944.26,3.05,0.0,0.0,0.0,3944.26,1970.73,0.0,1973.53,20.02,0.72,220.63,1732.16,439.58,408.51,159.94,225.8,64.06,434.27,64.53,168.7,81.33,119.71,119.71,146.41,-26.7,PVC-146/19-T05-WH,162.18057531704295,930.814639905549,1.0,63.600354191263285,405,405
E27,Shrink Sleeve,PET,G10F22,T52,833,45,6182.5999999999985,3.758611111111111,6182.5999999999985,Shrink Sleeve,TR,5455.0,5455.0,18819.75,0.0,18819.75,0.0,0.0,0.0,-654.6,18165.15,3.33,0.0,0.0,-424.24,17740.91,11185.26,0.0,6979.89,913.77,6.93,615.22,5019.73,1549.11,1365.71,94.37,236.2,191.52,1582.82,272.21,711.6,343.07,255.94,255.94,1031.0,-775.06,PETG-G10F22-T52-TR,290.0778449129238,1644.9161185426055,1.0,68.09430197324662,406,406
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,1490,140,1532.0,1.5330555555555556,1932.0,2D Drawer Wrapping Uni,WH,1532.0,1532.0,3826.1,0.0,3826.1,-38.0,-135.24,0.0,-227.29,3425.57,2.2360117493472584,0.0,0.0,-86.26,3339.31,2104.87,0.0,1320.7,0.0,12.98,110.24,1111.22,168.26,185.89,96.19,101.81,45.45,513.62,81.17,225.46,96.35,110.64,110.64,56.51,54.13,PVC-225/05-ZZZ-WH,110.64,1260.2283022286645,0.7929606625258799,72.16959594129371,407,407
K10,Cards Core,PVC,279/12,ZZZ,1100,150,511.0,1.8333333333333333,901.0,Cards Core,WH,511.0,511.0,2006.06,0.0,2006.06,0.0,0.0,0.0,0.0,2006.06,3.9257534246575343,0.0,0.0,-91.68,1914.38,859.34,0.0,1146.72,20.29,4.86,93.26,936.63,164.52,267.17,87.62,108.32,33.39,275.61,18.91,89.22,32.14,135.34,135.34,45.0,90.34,PVC-279/12-ZZZ-WH,135.34,491.4545454545455,0.5671476137624861,73.82181818181819,408,408
K18,Cooling Tower,PVC,459/01,ZZZ,1200,600,5087.0,4.881388888888889,6841.0,Cooling Tower,BK,2110.0,2110.0,4177.8,0.0,4177.8,0.0,-125.33,0.0,0.0,4052.47,1.9206018957345967,0.0,0.0,-246.56,3805.91,1217.22,0.0,2835.25,58.07,8.29,195.07,2327.26,623.27,515.57,178.57,229.61,53.0,727.24,49.21,181.84,132.7,363.49,363.49,89.72,273.77,PVC-459/01-ZZZ-BK,876.3382132701422,1401.4453991919422,0.7436047361496857,74.46446252774142,409,409
E27,Shrink Sleeve,PET,G10F22,T52,689,50,6300.0,3.8258333333333336,6300.0,Shrink Sleeve,TR,5556.9,5556.9,19171.31,0.0,19171.31,0.0,0.0,0.0,-666.82,18504.49,3.3300023394338574,0.0,0.0,-585.12,17919.37,11211.11,0.0,7293.38,1014.13,7.67,606.54,5079.92,1531.38,1380.89,94.19,236.17,188.03,1649.26,277.29,724.89,349.47,297.61,297.61,1018.23,-720.62,PETG-G10F22-T52-TR,337.4080872428873,1646.7000653452405,1.0,77.78958832498365,410,410
K10,Cards Core,PVC,230/18,ZZZ,309,100,4973.997000000001,9.525277777777776,5173.996,Cards Core,WH,4220.0,4220.0,13715.0,0.0,13715.0,0.0,0.0,0.0,0.0,13715.0,3.25,0.0,0.0,0.0,13715.0,7593.78,0.0,6121.22,175.63,18.71,484.96,5441.92,1216.39,1257.14,374.63,538.75,123.22,1931.79,156.14,736.73,265.4,773.52,773.52,195.39,578.13,PVC-230/18-ZZZ-WH,911.7265780663511,543.185838849844,0.9613453508661391,81.20708057507802,411,411
K06,Shrink Sleeve,PVC,145/01,T02,1005,50,4134.0,12.003055555555555,5092.0,Shrink Sleeve,GC,3329.0,3329.0,9987.0,0.0,9987.0,0.0,0.0,0.0,0.0,9987.0,3.0,0.0,0.0,-635.99,9351.01,4360.35,0.0,5626.65,180.49,10.58,481.5,4318.09,540.01,1206.55,245.64,449.27,78.02,1798.6,166.12,434.27,209.36,988.85,988.85,297.94,690.91,PVC-145/01-T02-GC,1227.9681285671372,424.22531299900487,0.8118617439120188,82.38318946564533,412,412
E27,Shrink Sleeve,PET,G10F22,T32,570,60,10400.618,5.965555555555556,10400.618,Shrink Sleeve,GC,8650.5,8650.5,28114.14,0.0,28114.14,0.0,0.0,0.0,0.0,28114.14,3.2500017340038148,0.0,0.0,-1433.29,26680.85,18094.15,0.0,10019.99,1019.71,24.03,660.03,6882.93,1855.29,1762.85,130.2,331.82,205.53,2597.24,431.67,1128.47,544.03,493.07,493.07,1154.08,-661.01,PETG-G10F22-T32-GC,592.8250063302697,1743.4449990687274,1.0,82.65282175451667,413,413
K17,Tape,PVC,240/15,ZZZ,1525,32,302415.9,267.9836111111111,310909.9,Tape,TL,302877.9,302142.9,720902.61,0.0,720902.61,0.0,0.0,-1764.0,0.0,719138.61,2.380127449627312,0.0,0.0,-13972.83,705165.78,482074.85,0.0,237063.76,0.0,1876.0,31265.61,189949.32,36604.72,28196.98,21460.5,17874.77,7117.78,78694.57,11179.28,26038.67,19001.79,22474.83,22474.83,10757.95,11716.88,PVC-240/15-ZZZ-TL,22495.13704209829,1160.1825153072173,0.9726801880544814,83.86643461820323,414,414
K06,Shrink Sleeve,PVC,146/19,T05,230,75,3423.996,2.7002777777777784,3423.996,Capsule (TDO),OP,1059.2,1059.2,4183.85,0.0,4183.85,0.0,0.0,0.0,-83.68,4100.17,3.871006419939576,0.0,0.0,-204.83,3895.34,1899.85,0.0,2200.32,40.34,45.4,181.79,1727.96,508.5,337.4,121.76,210.44,59.27,490.59,52.85,138.18,66.61,232.95,232.95,154.0,78.95,PVC-146/19-T05-OP,753.0399057779456,1268.0162123238347,1.0,86.26890237629873,415,415
E27,Shrink Sleeve,PET,G10F22,T52,930,45,3259.114,32.416666666666664,3259.114,Shrink Sleeve,GC,7487.0,7487.0,26204.5,0.0,26706.44,0.0,0.0,0.0,-673.84,26032.6,3.4770402030185656,0.0,0.0,-841.72,25190.88,15357.13,0.0,10675.47,866.81,9.71,646.19,8311.04,1656.53,1464.62,103.59,259.68,201.74,4624.88,373.61,976.68,470.86,2803.73,2803.73,1089.98,1713.75,PETG-G10F22-T52-GC,1220.4722445866169,100.53822107969152,1.0,86.4903856041131,416,416
E27,Shrink Sleeve,PET,G10F22,T52,900,47,5040.0,3.971944444444445,5070.0,Shrink Sleeve,GC,3882.2,3882.2,12617.15,0.0,12617.15,0.0,0.0,0.0,0.0,12617.15,3.25,0.0,0.0,-666.28,11950.87,7963.06,0.0,4654.09,762.89,5.81,279.94,2939.17,743.12,639.28,47.95,121.06,88.39,1299.37,193.73,506.43,244.15,355.06,355.06,477.73,-122.67,PETG-G10F22-T52-GC,460.95059502344037,1276.4528988041122,0.9940828402366864,89.3919854535282,417,417
K40,Dec. Surfaces/others,PVC,253/63,ZZZ,1290,200,8751.099999999999,12.905555555555555,9971.1,2D Uni,OP,3290.1,3200.445,11077.16,0.0,11077.16,0.0,-384.72,-300.89,-646.58,9744.97,3.0448796964172167,0.0,0.0,-172.22,9572.75,5248.51,0.0,4496.46,0.0,19.43,338.03,3966.78,524.84,590.55,314.32,328.54,151.48,2057.05,174.32,484.2,206.91,1191.62,1191.62,181.52,1010.1,PVC-253/63-ZZZ-OP,3258.29245058109,772.6207490314247,0.8776463980904815,92.33387860525184,418,418
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,1360,120,2053.0,2.1444444444444453,2053.0,2D Drawer Wrapping Uni,OP,2053.0,2053.0,4834.8,0.0,4834.8,0.0,0.0,0.0,0.0,4834.8,2.3549926936190944,0.0,0.0,-145.87,4688.93,2730.59,0.0,2104.21,66.74,1.49,154.61,1735.5,277.2,309.49,157.19,167.14,74.33,750.15,108.77,302.14,129.11,210.13,210.13,93.0,117.13,PVC-225/05-ZZZ-OP,210.13,957.3575129533676,1.0,97.98808290155438,419,419
E26,Shrink Sleeve,PET,G10F22,T52,808,100,1975.0,2.693611111111111,1975.0,Shrink Sleeve,TR,1592.5,1592.5,5812.63,0.0,5940.03,0.0,0.0,0.0,-191.1,5748.93,3.6100031397174255,0.0,0.0,-128.42,5620.51,3564.44,0.0,2184.49,148.23,2.5,238.14,1667.2,364.83,343.96,77.97,156.81,69.05,654.58,79.47,207.74,100.15,267.22,267.22,261.56,5.66,PETG-G10F22-T52-TR,331.4031397174254,733.2164586985664,1.0,99.2051149840157,420,420
K40,Shrink Sleeve,PVC,146/19,T05,333,75,17295.0,15.907222222222225,18697.1,Capsule (TDO),WH,11944.3,11944.3,34757.91,0.0,34757.91,0.0,0.0,-785.7,0.0,33972.21,2.8442194184673864,-829.6,0.0,-829.6,33142.61,17993.29,0.0,15978.92,174.83,7.26,1439.84,13527.39,3493.44,2738.13,912.46,1532.23,318.87,4532.26,596.02,1558.13,751.18,1626.93,1626.93,1109.07,517.86,PVC-146/19-T05-WH,2355.747456945991,1175.3843467327906,0.9250097608720068,102.2761848217092,421,421
K40,Shrink Sleeve,PVC,146/19,T05,328,75,23486.0,18.712222222222227,24575.3,Capsule (TDO),GC,13612.4,13612.4,45845.28,0.0,45845.28,0.0,0.0,0.0,0.0,45845.28,3.3679057330081394,0.0,0.0,-2579.21,43266.07,19958.28,0.0,25887.0,454.76,61.81,2717.15,20074.07,2952.4,7167.78,1527.95,2587.39,546.04,5292.51,679.26,1775.74,856.09,1981.42,1981.42,1777.34,204.08,PVC-146/19-T05-GC,3418.620531280304,1313.32878095125,0.9556750070192428,105.8890802208895,422,422
K18,Cards Overlay,PVC,278/01,SB6,520,100,4653.0,5.488055555555557,5053.0,Cards Coated Overlay,GC,2946.4,2946.4,15015.58,0.0,15015.58,0.0,-86.32,0.0,-312.62,14616.64,4.960847135487374,0.0,0.0,-653.11,13963.53,7226.66,0.0,7389.98,277.72,16.42,670.9,5771.83,1392.69,1798.59,481.12,590.48,102.5,1406.45,109.01,514.38,185.29,597.77,597.77,419.85,177.92,PVC-278/01-SB6-GC,944.0075380124896,920.7268309966088,0.9208391054818921,108.92200232828868,423,423
E26,Shrink Sleeve,PET,G25F21,T42,645,40,6746.7419999999975,13.469722222222224,9629.773,Shrink Sleeve,MC,10498.7,10498.7,52987.46,0.0,52987.46,0.0,0.0,0.0,0.0,52987.46,5.0470496347166796,0.0,0.0,-4500.28,48487.18,30534.03,0.0,22453.43,1268.7,22.51,2509.11,14152.83,3608.42,3336.34,843.04,1485.29,858.47,4021.27,523.88,1369.56,660.26,1467.57,1467.57,2892.3,-1424.73,PETG-G25F21-T42-MC,943.099255806909,714.9199397826402,0.7006127766459289,108.95324905652596,424,424
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,208,150,7180.0,5.894444444444446,7180.0,2D Drawer Wrapping Uni,WH,13211.0,13211.0,31764.12,0.0,31764.12,0.0,-635.29,0.0,0.0,31128.83,2.3562811293618955,0.0,0.0,-1346.06,29782.77,16218.65,0.0,14910.18,233.04,6.66,1062.58,12261.84,3356.82,2160.27,959.77,1270.99,371.2,4142.79,699.92,1944.27,830.84,667.76,667.76,903.66,-235.9,PVC-225/05-ZZZ-WH,362.91853758231775,1218.0961357210178,1.0,113.28633364750236,425,425
K40,Shrink Sleeve,PVC,146/19,T05,450,75,11988.6,10.526666666666667,13240.3,Capsule (TDO),WH,13165.2,13165.2,40072.0,0.0,40072.0,0.0,-592.26,0.0,-573.01,38906.73,2.955270713699754,-317.22,0.0,-1546.74,37359.99,20222.49,0.0,18684.24,890.28,108.22,1652.76,14486.24,3539.55,3117.67,1183.05,1747.09,502.6,4396.28,656.95,1717.41,827.96,1193.96,1193.96,1144.18,49.78,PVC-146/19-T05-WH,1087.2534299516906,1257.786573780874,0.905462867155578,113.42241925269155,426,426
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,1425,120,2825.0,2.8327777777777787,2825.0,2D Drawer Wrapping Uni,OP,2825.0,2825.0,6840.0,0.0,6840.0,0.0,0.0,0.0,0.0,6840.0,2.4212389380530963,0.0,0.0,-182.54,6657.46,3860.8,0.0,2979.2,88.96,1.96,223.17,2482.57,398.0,443.12,226.59,240.34,107.3,1067.22,149.67,415.75,177.66,324.14,324.14,133.73,190.41,PVC-225/05-ZZZ-OP,324.14,997.254363600706,1.0,114.42478917434792,427,427
K10,Cards Core,PVC,230/58,ZZZ,1400,300,5735.0,6.130277777777778,6035.0,Cards Core,WH,5735.0,5735.0,13534.6,0.0,13534.6,0.0,0.0,0.0,-338.36,13196.24,2.3010008718395816,0.0,0.0,-647.65,12548.59,6120.74,0.0,7075.5,162.59,17.61,424.28,5823.37,1415.21,1132.74,366.31,513.14,104.31,2291.66,212.19,1001.22,360.67,717.58,717.58,216.89,500.69,PVC-230/58-ZZZ-WH,717.58,984.4578367846301,0.9502899751449876,117.05505460147721,428,428
K06,Shrink Sleeve,PVC,146/19,T05,328,75,17137.986,16.722777777777775,20077.984,Capsule (TDO),GC,13612.4,13612.4,45845.28,0.0,45845.28,0.0,0.0,0.0,0.0,45845.28,3.3679057330081394,0.0,0.0,-2579.21,43266.07,19958.28,0.0,25887.0,454.76,61.81,2717.15,20074.07,2952.4,7167.78,1527.95,2587.39,546.04,5292.51,679.26,1775.74,856.09,1981.42,1981.42,1777.34,204.08,PVC-146/19-T05-GC,2494.604053665776,1200.6368957841935,0.8535710557394607,118.486296136341,429,429
E27,Shrink Sleeve,PET,G10F22,T38,613,45,3832.502,2.060833333333333,3832.502,Shrink Sleeve,GC,2380.6,2380.6,7736.95,0.0,7736.95,0.0,0.0,0.0,0.0,7736.95,3.25,0.0,0.0,-371.57,7365.38,4881.49,0.0,2855.46,245.88,4.37,202.81,2030.83,534.79,485.83,34.69,87.71,63.18,824.63,118.79,310.55,149.72,245.57,245.57,345.75,-100.18,PETG-G10F22-T38-GC,395.3404671679409,1859.685564092196,1.0,119.1605337646583,430,430
K10,Cooling Tower,PVC,459/01,ZZZ,1240,380,9845.5,7.9541666666666675,11525.5,Cooling Tower,BK,9845.5,9845.5,12109.97,0.0,12109.97,0.0,0.0,0.0,0.0,12109.97,1.2300005078462242,0.0,0.0,-644.24,11465.73,4362.06,0.0,7747.91,163.68,23.16,411.68,6505.15,1554.82,1173.95,476.15,516.16,134.73,2649.34,229.6,848.49,619.18,952.07,952.07,194.25,757.82,PVC-459/01-ZZZ-BK,952.07,1448.9889994761654,0.8542362587306408,119.69449973808277,431,431
E27,Shrink Sleeve,PET,G10F22,T52,591,45,9321.259,5.4433333333333325,9321.259,Shrink Sleeve,TR,10875.5,10875.5,36976.7,0.0,38825.54,0.0,0.0,0.0,-1305.06,37520.48,3.450000459748977,0.0,0.0,-889.71,36630.77,22502.45,0.0,15018.03,2458.44,19.47,1231.44,10418.97,3151.4,2885.05,197.94,497.12,381.19,3306.27,542.69,1418.71,683.96,660.91,660.91,2077.87,-1416.96,PETG-G10F22-T52-TR,566.4579362502874,1712.4174525413353,1.0,121.41641151255358,432,432
E26,Shrink Sleeve,PET,G10F12,T45,560,45,8952.885,8.535,10007.835,Shrink Sleeve,WH,4258.5,4258.5,18561.31,0.0,18561.31,0.0,0.0,0.0,0.0,18561.31,4.358649759304919,0.0,0.0,-186.62,18374.69,12907.96,0.0,5653.35,364.46,7.24,524.78,4570.25,867.24,945.53,188.72,346.81,138.96,2082.99,212.5,555.52,267.82,1047.15,1047.15,556.31,490.84,PETG-G10F12-T45-WH,2201.4825707995774,1172.5641476274166,0.8945875906227472,122.688927943761,433,433
E27,Shrink Sleeve,PET,G10F22,T38,613,50,9363.428,5.609444444444446,9823.428,Shrink Sleeve,GC,10998.4,10998.4,35744.81,0.0,35744.81,0.0,0.0,0.0,0.0,35744.81,3.2500009092231603,0.0,0.0,-1555.22,34189.59,22827.98,0.0,12916.83,1158.66,150.64,954.44,9097.87,2597.22,2191.17,207.64,402.85,301.26,3397.73,548.83,1434.74,691.69,722.47,722.47,1720.62,-998.15,PETG-G10F22-T38-GC,615.070903691446,1751.2301079528575,0.9531731692846936,128.79528572843418,434,434
K18,Cards Overlay,PVC,278/01,SB6,1490,50,13069.0,19.753055555555555,13069.0,Cards Coated Overlay,GC,12522.0,12522.0,70123.2,0.0,70123.2,0.0,0.0,0.0,0.0,70123.2,5.6,0.0,0.0,-1717.15,68406.05,37172.76,0.0,32950.44,0.0,124.09,3665.95,27443.25,6401.93,9548.49,2454.09,2642.26,355.99,6040.49,463.31,2186.09,787.51,2603.58,2603.58,2620.47,-16.89,PVC-278/01-SB6-GC,2717.312491614758,661.6191587799356,1.0,131.80644344756791,435,435
K18,Cards Overlay,PVC,278/01,SB6,480,55,2557.0,4.6575,3262.0,Cards Coated Overlay,TP,1520.0,1520.0,11400.0,0.0,11400.0,0.0,0.0,0.0,0.0,11400.0,7.5,-399.0,0.0,-2140.01,9259.99,4611.86,0.0,6788.14,91.01,8.85,475.53,4072.74,983.39,1273.29,326.51,398.68,56.38,1034.49,56.24,265.36,95.59,617.3,617.3,332.13,285.17,PVC-278/01-SB6-TP,1038.444802631579,700.3757380568974,0.7838749233599019,132.53891572732152,436,436
K40,Dec. Surfaces/others,PVC,252/29,ZZZ,1400,120,22382.5,38.21388888888889,25486.8,2D Uni,WH,20679.7,20679.7,54859.98,0.0,54859.98,0.0,0.0,0.0,0.0,54859.98,2.6528421592189444,0.0,0.0,-2812.87,52047.11,28049.83,0.0,26810.15,450.95,9.2,1795.35,21741.78,3152.36,3462.06,1815.92,1910.59,862.73,10538.12,1095.61,3043.43,1300.54,5098.54,5098.54,1061.42,4037.12,PVC-252/29-ZZZ-WH,5518.3620434532395,666.9512248309951,0.8781996955286657,133.4211237915243,437,437
E26,Shrink Sleeve,PET,G25F21,T42,667,50,2109.07,3.7205555555555554,2489.07,Shrink Sleeve,MC,1665.5,1665.5,8160.95,0.0,8160.95,0.0,0.0,0.0,-244.84,7916.11,4.752993095166617,0.0,0.0,-166.5,7749.61,4843.89,0.0,3072.22,152.42,2.98,363.33,2386.99,527.47,485.05,121.04,218.17,119.96,915.3,83.11,217.26,104.74,510.19,510.19,411.97,98.22,PETG-G25F21-T42-MC,646.0681016511559,669.0049275795133,0.8473325378555042,137.12737046438704,438,438
K10,Cards Core,PVC,230/18,ZZZ,450,100,2084.0,3.161666666666666,2084.0,Cards Core,WH,1947.0,1947.0,7710.12,0.0,7710.12,0.0,0.0,0.0,0.0,7710.12,3.96,0.0,0.0,-383.39,7326.73,3547.02,0.0,4163.1,43.32,10.25,323.68,3402.46,910.88,817.45,232.51,392.52,71.93,977.17,72.04,339.91,122.45,442.77,442.77,260.29,182.48,PVC-230/18-ZZZ-WH,473.9253620955316,659.1460200316291,1.0,140.04322614654717,439,439
E26,Shrink Sleeve,PET,G10F22,T52,668,100,4029.2340000000004,5.089166666666667,5126.496,Shrink Sleeve,TR,4746.8,4746.8,17288.93,0.0,17499.91,0.0,0.0,0.0,-569.62,16930.29,3.5666743911687875,0.0,0.0,-582.63,16347.66,10248.51,0.0,6681.78,453.25,9.26,706.8,4929.84,1091.45,1050.65,234.41,470.83,206.23,1876.27,236.87,619.22,298.53,721.65,721.65,780.0,-58.35,PETG-G10F22-T52-TR,612.5593486348698,1007.3350581300148,0.7859625756071983,141.80121172425086,440,440
K18,Cards Overlay,PVC,278/01,SB6,478,50,10715.0,18.72694444444444,10890.0,Cards Coated Overlay,GC,10348.3,10348.3,60020.14,0.0,60020.14,0.0,0.0,0.0,0.0,60020.14,5.8,0.0,0.0,-1299.55,58720.59,30529.7,0.0,29490.44,646.84,53.72,3077.49,24412.84,5668.63,8451.18,2139.09,2338.24,308.65,5507.05,382.89,1806.61,650.8,2666.75,2666.75,2291.41,375.34,PVC-278/01-SB6-GC,2761.248345138815,581.5150481332603,0.9839302112029384,142.40176810003413,441,441
K06,Shrink Sleeve,PVC,146/01,T05,435,75,1941.0,1.330833333333333,1941.0,Capsule (TDO),GC,1376.6,1376.6,4256.74,0.0,4256.74,0.0,0.0,0.0,0.0,4256.74,3.0922126979514752,0.0,0.0,-264.02,3992.72,1860.23,0.0,2396.51,38.39,5.74,246.57,1841.79,245.52,649.75,137.48,232.69,48.97,527.38,68.69,179.58,86.57,192.54,192.54,156.93,35.61,PVC-146/01-T05-GC,271.48056080197586,1458.4846587351285,1.0,144.67626800250468,442,442
K18,Cards Overlay,PVC,179/01,ZZZ,510,80,12052.0,13.083055555555555,12938.0,Cards Uncoated Overlay,GC,11716.5,11716.5,32220.38,0.0,32220.38,0.0,0.0,0.0,0.0,32220.38,2.7500004267486022,0.0,0.0,-1354.15,30866.23,19309.26,0.0,12911.12,334.62,44.15,741.96,10436.24,1471.5,2117.8,678.93,799.93,244.69,5123.39,433.52,2045.47,736.85,1907.55,1907.55,205.06,1702.49,PVC-179/01-ZZZ-GC,1962.1723722954807,988.9127157689123,0.9315195547998144,145.80309560712539,443,443
K18,Cooling Tower,PVC,459/01,ZZZ,800,200,15910.0,10.598611111111113,17132.0,Cooling Tower,BK,15243.4,15243.4,21907.01,0.0,21907.01,0.0,0.0,0.0,0.0,21907.01,1.4371472243725154,0.0,0.0,-2580.55,19326.46,6724.84,0.0,15182.17,314.65,44.81,818.52,11423.64,2741.61,2297.8,900.61,983.53,268.99,4231.1,355.48,1313.67,958.65,1603.3,1603.3,342.83,1260.47,PVC-459/01-ZZZ-BK,1673.412952490914,1616.4382125540558,0.9286714919448984,151.27453806840518,444,444
